"Cut-Off Date","Data Source","Data Source_MappedName","Country Reporter","Country Reporter_MappedName","Port Reporter","Port Reporter_MappedName","Country Partner","Country Partner_MappedName","Trade Direction","Trade Direction_MappedName","Product","Product_MappedName","Product Origin","Product Origin_MappedName","Quantity","Quantity Unit","Quantity Unit_MappedName","Quantity Unit multiplier","Date Reporter","Shipper","Shipper_MappedName","Receiver","Receiver_MappedName"
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"RUS","Russian Federation","Import","Import","CRN","Corn",,,12894346.000000,"MT","Metric Ton",0.001000,"2021-03-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"BGD","Bangladesh","Export","Export","OAT","Oat",,,3500.000000,"MT","Metric Ton",0.001000,"2023-02-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"KOR","South Korea","Export","Export","SBM","Soybean Meal",,,464254.000000,"MT","Metric Ton",0.001000,"2019-05-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"BRA","Brazil","Import","Import","SBO","Soybean Oil",,,39713108.000000,"MT","Metric Ton",0.001000,"2021-08-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"PRK","North Korea","Export","Export","RICE","Rice",,,8.000000,"MT","Metric Ton",0.001000,"2019-12-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"BRA","Brazil","Import","Import","SBS","Soybean",,,5291634887.000000,"MT","Metric Ton",0.001000,"2022-09-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"CZE","Czech Republic","Import","Import","XME","Methyl Ester",,,2000.000000,"MT","Metric Ton",0.001000,"2019-02-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"PNG","Papua New Guinea","Export","Export","RICE","Rice",,,10682000.000000,"MT","Metric Ton",0.001000,"2019-10-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"NOR","Norway","Export","Export","SBM","Soybean Meal",,,147560.000000,"MT","Metric Ton",0.001000,"2016-03-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"BRA","Brazil","Import","Import","RSS","Rapeseed",,,0.000000,"MT","Metric Ton",0.001000,"2023-12-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"RUS","Russian Federation","Export","Export","SBM","Soybean Meal",,,22344.000000,"MT","Metric Ton",0.001000,"2018-06-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"USA","United States","Import","Import","SBS","Soybean",,,145614502.000000,"MT","Metric Ton",0.001000,"2018-01-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"GBR","United Kingdom","Import","Import","RSO","Rapeseed Oil",,,2066.000000,"MT","Metric Ton",0.001000,"2019-10-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"LAO","Laos","Import","Import","CRN","Corn",,,25376800.000000,"MT","Metric Ton",0.001000,"2019-11-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"ESP","Spain","Import","Import","ETOHUNDENA","Ethanol Undenatured",,,294.000000,"MT","Metric Ton",0.001000,"2017-06-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"HKG","Hong Kong","Export","Export","WHTF","Wheat Flour",,,5265128.000000,"MT","Metric Ton",0.001000,"2015-04-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"JPN","Japan","Import","Import","RICE","Rice",,,19090.000000,"MT","Metric Ton",0.001000,"2024-02-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"PAK","Pakistan","Import","Import","RICE","Rice",,,1260000.000000,"MT","Metric Ton",0.001000,"2021-10-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"TWN","Taiwan","Import","Import","SBO","Soybean Oil",,,210040.000000,"MT","Metric Ton",0.001000,"2021-05-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"UKR","Ukraine","Import","Import","SFO","Sunflower Seed Oil",,,421574.000000,"MT","Metric Ton",0.001000,"2017-02-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"POL","Poland","Import","Import","RSO","Rapeseed Oil",,,20326.000000,"MT","Metric Ton",0.001000,"2017-08-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"DEU","Germany","Import","Import","ETOHDENA","Ethanol Denatured",,,2.000000,"MT","Metric Ton",0.001000,"2020-03-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"KAZ","Kazakhstan","Import","Import","BLY","Barley",,,33569139.000000,"MT","Metric Ton",0.001000,"2022-10-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"AUS","Australia","Import","Import","RSO","Rapeseed Oil",,,39264.000000,"MT","Metric Ton",0.001000,"2019-01-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"USA","United States","Export","Export","SBM","Soybean Meal",,,4882760.000000,"MT","Metric Ton",0.001000,"2017-03-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"AUS","Australia","Import","Import","RSO","Rapeseed Oil",,,64480.000000,"MT","Metric Ton",0.001000,"2015-09-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"JPN","Japan","Import","Import","SBM","Soybean Meal",,,26880.000000,"MT","Metric Ton",0.001000,"2016-12-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"MNG","Mongolia","Export","Export","RICE","Rice",,,660000.000000,"MT","Metric Ton",0.001000,"2019-02-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"CAN","Canada","Import","Import","OAT","Oat",,,3.000000,"MT","Metric Ton",0.001000,"2019-01-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"NZL","New Zealand","Export","Export","SFS","Sunflower Seed",,,13501.000000,"MT","Metric Ton",0.001000,"2022-06-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"JPN","Japan","Import","Import","WHTF","Wheat Flour",,,21250.000000,"MT","Metric Ton",0.001000,"2016-09-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"USA","United States","Import","Import","ETOHDENA","Ethanol Denatured",,,3.000000,"MT","Metric Ton",0.001000,"2015-04-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"PAN","Panama","Export","Export","OAT","Oat",,,5448.000000,"MT","Metric Ton",0.001000,"2022-08-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"TGO","Togo","Export","Export","CRN","Corn",,,240.000000,"MT","Metric Ton",0.001000,"2019-05-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"FRA","France","Import","Import","XME","Methyl Ester",,,19840.000000,"MT","Metric Ton",0.001000,"2018-07-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"MNG","Mongolia","Export","Export","POL","Palm Oil",,,38000.000000,"MT","Metric Ton",0.001000,"2023-09-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"VNM","Vietnam","Export","Export","ETOHUNDENA","Ethanol Undenatured",,,3950.000000,"MT","Metric Ton",0.001000,"2023-02-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"AUS","Australia","Export","Export","RSO","Rapeseed Oil",,,994.000000,"MT","Metric Ton",0.001000,"2023-07-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"MMR","Myanmar","Import","Import","RICE","Rice",,,12396000.000000,"MT","Metric Ton",0.001000,"2023-04-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"CAN","Canada","Import","Import","RSO","Rapeseed Oil",,,1895.000000,"MT","Metric Ton",0.001000,"2019-08-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"IDN","Indonesia","Import","Import","POL","Palm Oil",,,82720.000000,"MT","Metric Ton",0.001000,"2016-12-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"NLD","Netherlands","Import","Import","SBO","Soybean Oil",,,9120.000000,"MT","Metric Ton",0.001000,"2022-01-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"USA","United States","Import","Import","OAT","Oat",,,0.000000,"MT","Metric Ton",0.001000,"2020-03-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"PAK","Pakistan","Import","Import","RICE","Rice",,,61626500.000000,"MT","Metric Ton",0.001000,"2022-06-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"TWN","Taiwan","Import","Import","RICE","Rice",,,320.000000,"MT","Metric Ton",0.001000,"2019-04-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"TWN","Taiwan","Import","Import","RICE","Rice",,,4221018.000000,"MT","Metric Ton",0.001000,"2021-07-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"CAN","Canada","Import","Import","DWHT","Durum Wheat",,,105315160.000000,"MT","Metric Ton",0.001000,"2015-05-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"MAC","Macau","Export","Export","SBS","Soybean",,,1635.000000,"MT","Metric Ton",0.001000,"2015-09-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"USA","United States","Import","Import","SBS","Soybean",,,92961966.000000,"MT","Metric Ton",0.001000,"2015-03-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"FSM","Micronesia, Federated States Of","Export","Export","RICE","Rice",,,138024.000000,"MT","Metric Ton",0.001000,"2021-09-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"CAN","Canada","Export","Export","SBM","Soybean Meal",,,409.000000,"MT","Metric Ton",0.001000,"2022-03-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"TWN","Taiwan","Export","Export","DDGS","Dry Distiller Grains",,,238500.000000,"MT","Metric Ton",0.001000,"2017-04-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"KAZ","Kazakhstan","Import","Import","RSM","Rapeseed Meal",,,2559839.000000,"MT","Metric Ton",0.001000,"2020-03-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"ESP","Spain","Export","Export","SFS","Sunflower Seed",,,2517500.000000,"MT","Metric Ton",0.001000,"2021-02-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"MYS","Malaysia","Import","Import","XME","Methyl Ester",,,12018036.000000,"MT","Metric Ton",0.001000,"2022-01-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"VNM","Vietnam","Import","Import","RICE","Rice",,,8952000.000000,"MT","Metric Ton",0.001000,"2023-07-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"RUS","Russian Federation","Import","Import","RSM","Rapeseed Meal",,,2273862.000000,"MT","Metric Ton",0.001000,"2023-08-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"KOR","South Korea","Export","Export","SBM","Soybean Meal",,,200000.000000,"MT","Metric Ton",0.001000,"2019-09-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"JPN","Japan","Export","Export","SBS","Soybean",,,91010.000000,"MT","Metric Ton",0.001000,"2018-01-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"DEU","Germany","Export","Export","XME","Methyl Ester",,,411700.000000,"MT","Metric Ton",0.001000,"2023-10-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"USA","United States","Import","Import","ETOHUNDENA","Ethanol Undenatured",,,5030.000000,"MT","Metric Ton",0.001000,"2016-03-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"KOR","South Korea","Export","Export","RSO","Rapeseed Oil",,,3240.000000,"MT","Metric Ton",0.001000,"2023-03-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"PAK","Pakistan","Export","Export","RSS","Rapeseed",,,3000.000000,"MT","Metric Ton",0.001000,"2017-08-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"TUR","Turkey","Export","Export","SFS","Sunflower Seed",,,4011580.000000,"MT","Metric Ton",0.001000,"2017-09-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"BGR","Bulgaria","Export","Export","SFS","Sunflower Seed",,,154000.000000,"MT","Metric Ton",0.001000,"2024-02-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"GBR","United Kingdom","Import","Import","ETOHDENA","Ethanol Denatured",,,9.000000,"MT","Metric Ton",0.001000,"2021-02-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"UKR","Ukraine","Import","Import","WHTF","Wheat Flour",,,1806000.000000,"MT","Metric Ton",0.001000,"2015-01-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"JPN","Japan","Export","Export","SBS","Soybean",,,1541118.000000,"MT","Metric Ton",0.001000,"2023-01-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"ESP","Spain","Import","Import","SFO","Sunflower Seed Oil",,,13910.000000,"MT","Metric Ton",0.001000,"2015-03-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"BRA","Brazil","Import","Import","SBS","Soybean",,,135681693.000000,"MT","Metric Ton",0.001000,"2023-11-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"TWN","Taiwan","Import","Import","POL","Palm Oil",,,95200.000000,"MT","Metric Ton",0.001000,"2024-01-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"AUS","Australia","Import","Import","SWHT","Soft wheat",,,221250590.000000,"MT","Metric Ton",0.001000,"2017-01-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"USA","United States","Import","Import","WHTF","Wheat Flour",,,69543.000000,"MT","Metric Ton",0.001000,"2020-03-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"MYS","Malaysia","Export","Export","RSO","Rapeseed Oil",,,1080.000000,"MT","Metric Ton",0.001000,"2023-03-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"ARG","Argentina","Import","Import","SRG","Sorghum",,,75583000.000000,"MT","Metric Ton",0.001000,"2022-04-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"THA","Thailand","Export","Export","SBM","Soybean Meal",,,48000.000000,"MT","Metric Ton",0.001000,"2016-08-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"FRA","France","Import","Import","XME","Methyl Ester",,,98900.000000,"MT","Metric Ton",0.001000,"2016-09-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"QAT","Qatar","Export","Export","SFS","Sunflower Seed",,,46000.000000,"MT","Metric Ton",0.001000,"2023-10-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"HKG","Hong Kong","Export","Export","SBS","Soybean",,,157968.000000,"MT","Metric Ton",0.001000,"2024-01-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"USA","United States","Import","Import","DDGS","Dry Distiller Grains",,,34026238.000000,"MT","Metric Ton",0.001000,"2021-12-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"PHL","Philippines","Export","Export","SBM","Soybean Meal",,,25000.000000,"MT","Metric Ton",0.001000,"2019-02-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"UKR","Ukraine","Import","Import","SFO","Sunflower Seed Oil",,,1043029.000000,"MT","Metric Ton",0.001000,"2018-12-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"USA","United States","Import","Import","CRN_FLR","Corn flour",,,27.000000,"MT","Metric Ton",0.001000,"2016-04-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"TWN","Taiwan","Import","Import","RSO","Rapeseed Oil",,,240.000000,"MT","Metric Ton",0.001000,"2016-04-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"PRK","North Korea","Export","Export","WHTF","Wheat Flour",,,480000.000000,"MT","Metric Ton",0.001000,"2023-04-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"VNM","Vietnam","Export","Export","SBM","Soybean Meal",,,46000.000000,"MT","Metric Ton",0.001000,"2020-07-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"RUS","Russian Federation","Export","Export","SBM","Soybean Meal",,,50540.000000,"MT","Metric Ton",0.001000,"2019-02-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"PRK","North Korea","Export","Export","WHTF","Wheat Flour",,,6103213.000000,"MT","Metric Ton",0.001000,"2022-12-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"MEX","Mexico","Import","Import","SFO","Sunflower Seed Oil",,,5890.000000,"MT","Metric Ton",0.001000,"2023-08-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"CAN","Canada","Export","Export","SBS","Soybean",,,2326.000000,"MT","Metric Ton",0.001000,"2016-11-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"KAZ","Kazakhstan","Import","Import","SFO","Sunflower Seed Oil",,,11992.000000,"MT","Metric Ton",0.001000,"2019-07-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"THA","Thailand","Import","Import","RICE","Rice",,,2.000000,"MT","Metric Ton",0.001000,"2020-09-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"CHN","China","Import","Import","ETOHDENA","Ethanol Denatured",,,1280.000000,"MT","Metric Ton",0.001000,"2021-09-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"MYS","Malaysia","Export","Export","XME","Methyl Ester",,,3961588.000000,"MT","Metric Ton",0.001000,"2022-05-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"CAN","Canada","Import","Import","SBS","Soybean",,,234900.000000,"MT","Metric Ton",0.001000,"2023-01-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"PRK","North Korea","Export","Export","RICE","Rice",,,250072.000000,"MT","Metric Ton",0.001000,"2019-08-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"UKR","Ukraine","Import","Import","RSO","Rapeseed Oil",,,553370.000000,"MT","Metric Ton",0.001000,"2018-12-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"PAK","Pakistan","Import","Import","RICE","Rice",,,4445000.000000,"MT","Metric Ton",0.001000,"2024-02-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"NZL","New Zealand","Export","Export","SBS","Soybean",,,10000.000000,"MT","Metric Ton",0.001000,"2015-04-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"USA","United States","Export","Export","SRG","Sorghum",,,691.000000,"MT","Metric Ton",0.001000,"2020-10-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"MYS","Malaysia","Import","Import","XME","Methyl Ester",,,5011421.000000,"MT","Metric Ton",0.001000,"2021-11-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"RUS","Russian Federation","Import","Import","WHTF","Wheat Flour",,,403.000000,"MT","Metric Ton",0.001000,"2021-05-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"NLD","Netherlands","Export","Export","XME","Methyl Ester",,,12900000.000000,"MT","Metric Ton",0.001000,"2017-04-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"KAZ","Kazakhstan","Import","Import","SFO","Sunflower Seed Oil",,,1354750.000000,"MT","Metric Ton",0.001000,"2023-02-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"KIR","Kiribati","Export","Export","RICE","Rice",,,839972.000000,"MT","Metric Ton",0.001000,"2023-12-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"SGP","Singapore","Export","Export","SBM","Soybean Meal",,,75000.000000,"MT","Metric Ton",0.001000,"2023-08-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"CAN","Canada","Export","Export","SBM","Soybean Meal",,,200000.000000,"MT","Metric Ton",0.001000,"2020-10-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"KOR","South Korea","Export","Export","SBS","Soybean",,,105000.000000,"MT","Metric Ton",0.001000,"2020-09-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"FRA","France","Import","Import","SFO","Sunflower Seed Oil",,,355.000000,"MT","Metric Ton",0.001000,"2021-04-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"THA","Thailand","Import","Import","WHTF","Wheat Flour",,,39.000000,"MT","Metric Ton",0.001000,"2019-03-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"VNM","Vietnam","Export","Export","SBS","Soybean",,,500.000000,"MT","Metric Ton",0.001000,"2020-05-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"CAN","Canada","Import","Import","SWHT","Soft wheat",,,594000.000000,"MT","Metric Ton",0.001000,"2016-11-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"ARG","Argentina","Import","Import","SFO","Sunflower Seed Oil",,,5000000.000000,"MT","Metric Ton",0.001000,"2016-04-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"ETH","Ethiopia","Export","Export","ETOHUNDENA","Ethanol Undenatured",,,72960.000000,"MT","Metric Ton",0.001000,"2020-12-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"CRI","Costa Rica","Export","Export","SBS","Soybean",,,4000.000000,"MT","Metric Ton",0.001000,"2017-12-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"ROU","Romania","Import","Import","SFO","Sunflower Seed Oil",,,13820.000000,"MT","Metric Ton",0.001000,"2019-03-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"JPN","Japan","Import","Import","SFS","Sunflower Seed",,,261.000000,"MT","Metric Ton",0.001000,"2018-08-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"ESP","Spain","Import","Import","SFO","Sunflower Seed Oil",,,37189.000000,"MT","Metric Ton",0.001000,"2018-09-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"HKG","Hong Kong","Export","Export","WHTF","Wheat Flour",,,64800.000000,"MT","Metric Ton",0.001000,"2017-04-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"DEU","Germany","Import","Import","CRN","Corn",,,1390.000000,"MT","Metric Ton",0.001000,"2022-03-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"TWN","Taiwan","Export","Export","SFS","Sunflower Seed",,,212750.000000,"MT","Metric Ton",0.001000,"2017-11-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"IDN","Indonesia","Import","Import","POL","Palm Oil",,,254792081.000000,"MT","Metric Ton",0.001000,"2019-06-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"ARG","Argentina","Import","Import","BLY","Barley",,,261718000.000000,"MT","Metric Ton",0.001000,"2022-02-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"BRA","Brazil","Import","Import","SBS","Soybean",,,183123892.000000,"MT","Metric Ton",0.001000,"2020-01-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"USA","United States","Import","Import","CRN","Corn",,,58262951.000000,"MT","Metric Ton",0.001000,"2019-10-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"ESP","Spain","Export","Export","SFS","Sunflower Seed",,,4351400.000000,"MT","Metric Ton",0.001000,"2020-05-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"RUS","Russian Federation","Import","Import","CRN","Corn",,,2820000.000000,"MT","Metric Ton",0.001000,"2021-06-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"USA","United States","Import","Import","ETOHDENA","Ethanol Denatured",,,928.000000,"MT","Metric Ton",0.001000,"2023-10-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"KOR","South Korea","Export","Export","SBM","Soybean Meal",,,328890.000000,"MT","Metric Ton",0.001000,"2022-12-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"KAZ","Kazakhstan","Import","Import","BLY","Barley",,,4016000.000000,"MT","Metric Ton",0.001000,"2021-01-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"CAN","Canada","Export","Export","RSM","Rapeseed Meal",,,39180.000000,"MT","Metric Ton",0.001000,"2017-11-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"AUS","Australia","Import","Import","RSO","Rapeseed Oil",,,16560.000000,"MT","Metric Ton",0.001000,"2020-07-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"USA","United States","Import","Import","CRN","Corn",,,76990322.000000,"MT","Metric Ton",0.001000,"2021-03-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"WSM","Samoa","Export","Export","RICE","Rice",,,336063.000000,"MT","Metric Ton",0.001000,"2022-09-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"PHL","Philippines","Export","Export","RICE","Rice",,,111975.000000,"MT","Metric Ton",0.001000,"2020-12-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"MRT","Mauritania","Export","Export","SBS","Soybean",,,100.000000,"MT","Metric Ton",0.001000,"2018-12-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"USA","United States","Import","Import","SFS","Sunflower Seed",,,37010.000000,"MT","Metric Ton",0.001000,"2017-05-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"HKG","Hong Kong","Export","Export","POL","Palm Oil",,,370310.000000,"MT","Metric Ton",0.001000,"2022-04-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"CAN","Canada","Import","Import","WHTF","Wheat Flour",,,27640.000000,"MT","Metric Ton",0.001000,"2017-02-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"DEU","Germany","Import","Import","ETOHDENA","Ethanol Denatured",,,419.000000,"MT","Metric Ton",0.001000,"2023-07-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"RUS","Russian Federation","Import","Import","BLY","Barley",,,659590.000000,"MT","Metric Ton",0.001000,"2024-04-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"JPN","Japan","Export","Export","SBM","Soybean Meal",,,371580.000000,"MT","Metric Ton",0.001000,"2019-05-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"CAN","Canada","Import","Import","RSO","Rapeseed Oil",,,11798.000000,"MT","Metric Ton",0.001000,"2016-09-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"USA","United States","Import","Import","SBS","Soybean",,,101362092.000000,"MT","Metric Ton",0.001000,"2016-06-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"RUS","Russian Federation","Import","Import","SBO","Soybean Oil",,,236296.000000,"MT","Metric Ton",0.001000,"2019-05-01",,,,
,"CHNCUSTOMS","China Customs Statistics","CHN","China",,,"MYS","Malaysia","Export","Export","SFS","Sunflower Seed",,,134080.000000,"MT","Metric Ton",0.001000,"2021-05-01",,,,
