"Source","Source_MappedName","Location","Location_MappedName","Crop Year ","Commodity","Commodity_MappedName","Irrigation type","Rotation","Tilled","Soil type ","Item","Item_MappedName","Value","Unit","Unit_MappedName","Unit multiplier","Currency","Currency_MappedName"
"NDSU","North Dakota University","SO_EA_ND","South East ND","2018/2019","CRN","Corn",,,,,"CROP_INSURR","Crop Insurance",18.900000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","SO_VA_ND","South Valley ND","2021/2022","OAT","Oat",,,,,"REPAIR","Repairs",23.230000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","NO_VA_ND","North Valley ND","2008/2009","BLY","Barley",,,,,"FERTS","Fertilizers",40.710000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","SO_C_ND","South Central ND","2020/2021","BUCK","BUCKWHEAT",,,,,"LEASE_OPPORT_LAND","Leasing & Opportunity Cost Of Land",57.000000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","SO_WE_ND","South West ND","2011/2012","CRN","Corn",,,,,"ENERGY","Energy",13.620000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","SO_C_ND","South Central ND","2013/2014","SFS","Sunflower Seed",,,,,"LEASE_OPPORT_LAND","Leasing & Opportunity Cost Of Land",51.800000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","NO_C_ND","North Central ND","2012/2013","WSWHT","Winter Wheat",,,,,"CROP_INSURR","Crop Insurance",13.000000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","EA_C_ND","East Central ND","2018/2019","HRS","Hard Red Spring",,,,,"HERBICIDE","Herbicide",22.000000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","SO_EA_ND","South East ND","2017/2018","RSS","Rapeseed",,,,,"LEASE_OPPORT_LAND","Leasing & Opportunity Cost Of Land",95.500000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","EA_C_ND","East Central ND","2018/2019","MILLET","MILLETSEED",,,,,"FINANCE_INTEREST","Financial Interest",1.760000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","SO_C_ND","South Central ND","2014/2015","FLAX","Flaxseed",,,,,"CROP_INSURR","Crop Insurance",9.820000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","NO_WE_ND","North West ND","2014/2015","HRS","Hard Red Spring",,,,,"REPAIR","Repairs",14.910000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","SO_C_ND","South Central ND","2019/2020","WSWHT","Winter Wheat",,,,,"SEED","Seed",10.450000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","SO_WE_ND","South West ND","2020/2021","OAT","Oat",,,,,"FERTS","Fertilizers",32.570000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","NO_EA_ND","North East ND","2011/2012","CRN","Corn",,,,,"FERTS","Fertilizers",89.020000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","SO_VA_ND","South Valley ND","2010/2011","SFS","Sunflower Seed",,,,,"LEASE_OPPORT_LAND","Leasing & Opportunity Cost Of Land",85.500000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","NO_VA_ND","North Valley ND","2023/2024","CRN","Corn",,,,,"SEED","Seed",93.240000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","SO_EA_ND","South East ND","2009/2010","SBS","Soybean",,,,,"EX_WORK_FARMGATE","Ex work farmegate",8.440000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","SO_C_ND","South Central ND","2022/2023","BLY","Barley",,,,,"OTHER_VAR_COST","Other Variable Cost",8.250000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","SO_EA_ND","South East ND","2014/2015","BUCK","BUCKWHEAT",,,,,"INSECTICIDE","Insecticide",0.000000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","NO_WE_ND","North West ND","2020/2021","CRN","Corn",,,,,"FINANCE_INTEREST","Financial Interest",5.710000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","EA_C_ND","East Central ND","2013/2014","SBS","Soybean",,,,,"YIELD","Yield",30.000000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","NO_WE_ND","North West ND","2011/2012","FLAX","Flaxseed",,,,,"CROP_INSURR","Crop Insurance",6.700000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","EA_C_ND","East Central ND","2010/2011","FLAX","Flaxseed",,,,,"FUNGICIDE","Fungicide",0.000000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","NO_C_ND","North Central ND","2012/2013","RSS","Rapeseed",,,,,"CROP_INSURR","Crop Insurance",12.400000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","SO_EA_ND","South East ND","2016/2017","BLY","Barley",,,,,"HERBICIDE","Herbicide",19.200000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","NO_C_ND","North Central ND","2018/2019","BUCK","BUCKWHEAT",,,,,"MACHI_EQUIP_DEPRECIAT","Machine & Equipment Depreciation",21.290000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","EA_C_ND","East Central ND","2006/2007","BUCK","BUCKWHEAT",,,,,"YIELD","Yield",950.000000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","SO_C_ND","South Central ND","2008/2009","HRS","Hard Red Spring",,,,,"OTHER_VAR_COST","Other Variable Cost",1.500000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","SO_WE_ND","South West ND","2020/2021","SBS","Soybean",,,,,"LEASE_OPPORT_LAND","Leasing & Opportunity Cost Of Land",38.000000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","SO_EA_ND","South East ND","2008/2009","BUCK","BUCKWHEAT",,,,,"CROP_INSURR","Crop Insurance",0.000000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","NO_EA_ND","North East ND","2016/2017","MILLET","MILLETSEED",,,,,"REPAIR","Repairs",19.320000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","EA_C_ND","East Central ND","2020/2021","WSWHT","Winter Wheat",,,,,"LEASE_OPPORT_LAND","Leasing & Opportunity Cost Of Land",67.000000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","NO_VA_ND","North Valley ND","2008/2009","SFS","Sunflower Seed",,,,,"REPAIR","Repairs",11.800000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","NO_WE_ND","North West ND","2013/2014","BUCK","BUCKWHEAT",,,,,"SEED","Seed",33.500000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","NO_VA_ND","North Valley ND","2019/2020","HRS","Hard Red Spring",,,,,"HERBICIDE","Herbicide",22.500000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","SO_VA_ND","South Valley ND","2008/2009","CRN","Corn",,,,,"MACHINERY","Machinery Cost",13.570000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","SO_WE_ND","South West ND","2012/2013","MILLET","MILLETSEED",,,,,"YIELD","Yield",1400.000000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","NO_C_ND","North Central ND","2006/2007","SBS","Soybean",,,,,"EX_WORK_FARMGATE","Ex work farmegate",5.230000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","EA_C_ND","East Central ND","2016/2017","SFS","Sunflower Seed",,,,,"ENERGY","Energy",11.930000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","SO_WE_ND","South West ND","2023/2024","MILLET","MILLETSEED",,,,,"FERTS","Fertilizers",30.830000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","SO_VA_ND","South Valley ND","2007/2008","WSWHT","Winter Wheat",,,,,"ENERGY","Energy",13.600000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","SO_C_ND","South Central ND","2007/2008","RSS","Rapeseed",,,,,"MACHI_EQUIP_DEPRECIAT","Machine & Equipment Depreciation",12.230000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","SO_WE_ND","South West ND","2010/2011","CRN","Corn",,,,,"EX_WORK_FARMGATE","Ex work farmegate",3.630000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","NO_EA_ND","North East ND","2013/2014","BUCK","BUCKWHEAT",,,,,"DRY","Drying",0.000000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","SO_C_ND","South Central ND","2021/2022","BLY","Barley",,,,,"DRY","Drying",0.000000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","NO_C_ND","North Central ND","2020/2021","SBS","Soybean",,,,,"FERTS","Fertilizers",6.190000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","NO_EA_ND","North East ND","2012/2013","SFS","Sunflower Seed",,,,,"OTHER_VAR_COST","Other Variable Cost",8.500000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","NO_WE_ND","North West ND","2013/2014","BLY","Barley",,,,,"EX_WORK_FARMGATE","Ex work farmegate",6.810000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","SO_VA_ND","South Valley ND","2006/2007","SFS","Sunflower Seed",,,,,"ENERGY","Energy",14.000000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","SO_VA_ND","South Valley ND","2006/2007","FLAX","Flaxseed",,,,,"INSECTICIDE","Insecticide",0.000000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","SO_EA_ND","South East ND","2010/2011","WSWHT","Winter Wheat",,,,,"FERTS","Fertilizers",61.390000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","NO_WE_ND","North West ND","2011/2012","SFS","Sunflower Seed",,,,,"EX_WORK_FARMGATE","Ex work farmegate",0.187000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","SO_WE_ND","South West ND","2022/2023","FLAX","Flaxseed",,,,,"GENERAL_FOH","General Farm Overheads",7.890000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","EA_C_ND","East Central ND","2010/2011","CRN","Corn",,,,,"DRY","Drying",20.400000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","SO_EA_ND","South East ND","2019/2020","MILLET","MILLETSEED",,,,,"HERBICIDE","Herbicide",3.400000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","SO_C_ND","South Central ND","2023/2024","HRS","Hard Red Spring",,,,,"DRY","Drying",0.000000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","NO_WE_ND","North West ND","2020/2021","SFS","Sunflower Seed",,,,,"MACHINERY","Machinery Cost",12.390000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","NO_C_ND","North Central ND","2012/2013","BUCK","BUCKWHEAT",,,,,"FUNGICIDE","Fungicide",0.000000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","NO_VA_ND","North Valley ND","2015/2016","FLAX","Flaxseed",,,,,"EX_WORK_FARMGATE","Ex work farmegate",11.630000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","NO_VA_ND","North Valley ND","2014/2015","CRN","Corn",,,,,"SEED","Seed",88.040000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","SO_C_ND","South Central ND","2009/2010","RSS","Rapeseed",,,,,"SEED","Seed",39.500000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","NO_VA_ND","North Valley ND","2022/2023","SFS","Sunflower Seed",,,,,"REPAIR","Repairs",20.570000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","EA_C_ND","East Central ND","2022/2023","RSS","Rapeseed",,,,,"HERBICIDE","Herbicide",32.300000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","NO_C_ND","North Central ND","2013/2014","SFS","Sunflower Seed",,,,,"SEED","Seed",28.980000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","NO_WE_ND","North West ND","2013/2014","SFS","Sunflower Seed",,,,,"GENERAL_FOH","General Farm Overheads",6.680000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","SO_WE_ND","South West ND","2018/2019","BLY","Barley",,,,,"CROP_INSURR","Crop Insurance",13.500000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","SO_WE_ND","South West ND","2013/2014","RSS","Rapeseed",,,,,"LEASE_OPPORT_LAND","Leasing & Opportunity Cost Of Land",37.700000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","SO_EA_ND","South East ND","2010/2011","BUCK","BUCKWHEAT",,,,,"MACHI_EQUIP_DEPRECIAT","Machine & Equipment Depreciation",15.820000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","NO_VA_ND","North Valley ND","2021/2022","SFS","Sunflower Seed",,,,,"ENERGY","Energy",13.760000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","NO_VA_ND","North Valley ND","2008/2009","SBS","Soybean",,,,,"MACHINERY","Machinery Cost",8.050000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","EA_C_ND","East Central ND","2019/2020","RSS","Rapeseed",,,,,"MACHINERY","Machinery Cost",13.440000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","SO_VA_ND","South Valley ND","2023/2024","WSWHT","Winter Wheat",,,,,"FERTS","Fertilizers",156.840000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","EA_C_ND","East Central ND","2014/2015","HRS","Hard Red Spring",,,,,"SEED","Seed",21.440000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","EA_C_ND","East Central ND","2020/2021","FLAX","Flaxseed",,,,,"HERBICIDE","Herbicide",24.700000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","NO_EA_ND","North East ND","2009/2010","BUCK","BUCKWHEAT",,,,,"MACHINERY","Machinery Cost",10.260000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","NO_C_ND","North Central ND","2009/2010","BUCK","BUCKWHEAT",,,,,"CROP_INSURR","Crop Insurance",0.000000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","SO_VA_ND","South Valley ND","2011/2012","SFS","Sunflower Seed",,,,,"FUNGICIDE","Fungicide",0.000000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","EA_C_ND","East Central ND","2006/2007","HRS","Hard Red Spring",,,,,"LEASE_OPPORT_LAND","Leasing & Opportunity Cost Of Land",34.300000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","NO_C_ND","North Central ND","2007/2008","CRN","Corn",,,,,"FINANCE_INTEREST","Financial Interest",5.300000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","SO_WE_ND","South West ND","2009/2010","SFS","Sunflower Seed",,,,,"ENERGY","Energy",8.340000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","NO_VA_ND","North Valley ND","2009/2010","SBS","Soybean",,,,,"ENERGY","Energy",11.460000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","NO_WE_ND","North West ND","2010/2011","HRS","Hard Red Spring",,,,,"FERTS","Fertilizers",27.850000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","SO_C_ND","South Central ND","2014/2015","RSS","Rapeseed",,,,,"HERBICIDE","Herbicide",20.500000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","NO_EA_ND","North East ND","2019/2020","RSS","Rapeseed",,,,,"EX_WORK_FARMGATE","Ex work farmegate",0.160000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","NO_C_ND","North Central ND","2019/2020","CRN","Corn",,,,,"REPAIR","Repairs",24.640000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","NO_C_ND","North Central ND","2010/2011","OAT","Oat",,,,,"OTHER_VAR_COST","Other Variable Cost",1.500000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","SO_VA_ND","South Valley ND","2010/2011","BLY","Barley",,,,,"INSECTICIDE","Insecticide",0.000000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","SO_WE_ND","South West ND","2009/2010","MILLET","MILLETSEED",,,,,"REPAIR","Repairs",11.490000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","SO_WE_ND","South West ND","2017/2018","BLY","Barley",,,,,"DRY","Drying",0.000000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","SO_VA_ND","South Valley ND","2011/2012","OAT","Oat",,,,,"LEASE_OPPORT_LAND","Leasing & Opportunity Cost Of Land",87.100000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","EA_C_ND","East Central ND","2010/2011","HRS","Hard Red Spring",,,,,"ENERGY","Energy",14.000000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","NO_WE_ND","North West ND","2006/2007","SFS","Sunflower Seed",,,,,"MACHI_EQUIP_DEPRECIAT","Machine & Equipment Depreciation",13.520000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","NO_C_ND","North Central ND","2018/2019","FLAX","Flaxseed",,,,,"INSECTICIDE","Insecticide",0.000000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","SO_C_ND","South Central ND","2008/2009","BLY","Barley",,,,,"FERTS","Fertilizers",37.300000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","SO_C_ND","South Central ND","2018/2019","SFS","Sunflower Seed",,,,,"SEED","Seed",33.000000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","NO_C_ND","North Central ND","2008/2009","SBS","Soybean",,,,,"MACHI_EQUIP_DEPRECIAT","Machine & Equipment Depreciation",13.070000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","SO_WE_ND","South West ND","2010/2011","BUCK","BUCKWHEAT",,,,,"OTHER_VAR_COST","Other Variable Cost",1.500000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","NO_C_ND","North Central ND","2006/2007","BLY","Barley",,,,,"FERTS","Fertilizers",28.080000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","NO_WE_ND","North West ND","2019/2020","SFS","Sunflower Seed",,,,,"REPAIR","Repairs",17.080000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","SO_EA_ND","South East ND","2012/2013","CRN","Corn",,,,,"SEED","Seed",87.660000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","NO_WE_ND","North West ND","2016/2017","SFS","Sunflower Seed",,,,,"LEASE_OPPORT_LAND","Leasing & Opportunity Cost Of Land",35.000000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","NO_EA_ND","North East ND","2018/2019","FLAX","Flaxseed",,,,,"FINANCE_INTEREST","Financial Interest",2.840000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","NO_WE_ND","North West ND","2008/2009","BUCK","BUCKWHEAT",,,,,"EX_WORK_FARMGATE","Ex work farmegate",0.191000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","SO_C_ND","South Central ND","2022/2023","WSWHT","Winter Wheat",,,,,"MACHI_EQUIP_DEPRECIAT","Machine & Equipment Depreciation",19.920000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","NO_C_ND","North Central ND","2019/2020","OAT","Oat",,,,,"SEED","Seed",13.000000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","SO_EA_ND","South East ND","2007/2008","CRN","Corn",,,,,"FINANCE_INTEREST","Financial Interest",7.550000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","NO_EA_ND","North East ND","2018/2019","HRS","Hard Red Spring",,,,,"MACHI_EQUIP_DEPRECIAT","Machine & Equipment Depreciation",22.600000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","NO_C_ND","North Central ND","2007/2008","FLAX","Flaxseed",,,,,"MACHINERY","Machinery Cost",7.160000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","NO_EA_ND","North East ND","2016/2017","OAT","Oat",,,,,"FERTS","Fertilizers",52.870000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","SO_C_ND","South Central ND","2017/2018","RSS","Rapeseed",,,,,"FUNGICIDE","Fungicide",0.000000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","SO_VA_ND","South Valley ND","2021/2022","BLY","Barley",,,,,"INSECTICIDE","Insecticide",0.000000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","SO_EA_ND","South East ND","2010/2011","BUCK","BUCKWHEAT",,,,,"HERBICIDE","Herbicide",10.000000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","SO_EA_ND","South East ND","2010/2011","WSWHT","Winter Wheat",,,,,"GENERAL_FOH","General Farm Overheads",5.180000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","EA_C_ND","East Central ND","2017/2018","HRS","Hard Red Spring",,,,,"DRY","Drying",0.000000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","SO_WE_ND","South West ND","2008/2009","BLY","Barley",,,,,"CROP_INSURR","Crop Insurance",4.600000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","NO_EA_ND","North East ND","2016/2017","BLY","Barley",,,,,"ENERGY","Energy",13.290000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","NO_EA_ND","North East ND","2013/2014","SBS","Soybean",,,,,"FUNGICIDE","Fungicide",0.000000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","NO_VA_ND","North Valley ND","2021/2022","RSS","Rapeseed",,,,,"MACHINERY","Machinery Cost",12.480000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","SO_WE_ND","South West ND","2012/2013","RSS","Rapeseed",,,,,"CROP_INSURR","Crop Insurance",12.500000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","SO_WE_ND","South West ND","2012/2013","SFS","Sunflower Seed",,,,,"FINANCE_INTEREST","Financial Interest",3.810000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","SO_C_ND","South Central ND","2009/2010","BUCK","BUCKWHEAT",,,,,"FINANCE_INTEREST","Financial Interest",2.170000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","SO_WE_ND","South West ND","2009/2010","BUCK","BUCKWHEAT",,,,,"FUNGICIDE","Fungicide",0.000000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","NO_C_ND","North Central ND","2019/2020","MILLET","MILLETSEED",,,,,"LEASE_OPPORT_LAND","Leasing & Opportunity Cost Of Land",51.000000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","NO_VA_ND","North Valley ND","2019/2020","FLAX","Flaxseed",,,,,"FINANCE_INTEREST","Financial Interest",3.620000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","EA_C_ND","East Central ND","2019/2020","MILLET","MILLETSEED",,,,,"FUNGICIDE","Fungicide",0.000000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","NO_WE_ND","North West ND","2008/2009","CRN","Corn",,,,,"DRY","Drying",9.310000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","NO_WE_ND","North West ND","2016/2017","MILLET","MILLETSEED",,,,,"LEASE_OPPORT_LAND","Leasing & Opportunity Cost Of Land",35.000000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","SO_EA_ND","South East ND","2016/2017","MILLET","MILLETSEED",,,,,"HERBICIDE","Herbicide",3.250000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","SO_C_ND","South Central ND","2013/2014","FLAX","Flaxseed",,,,,"GENERAL_FOH","General Farm Overheads",6.700000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","NO_VA_ND","North Valley ND","2007/2008","BLY","Barley",,,,,"EX_WORK_FARMGATE","Ex work farmegate",3.160000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","NO_VA_ND","North Valley ND","2006/2007","FLAX","Flaxseed",,,,,"MACHI_EQUIP_DEPRECIAT","Machine & Equipment Depreciation",13.880000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","SO_WE_ND","South West ND","2022/2023","MILLET","MILLETSEED",,,,,"MACHI_EQUIP_DEPRECIAT","Machine & Equipment Depreciation",21.230000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","SO_WE_ND","South West ND","2018/2019","MILLET","MILLETSEED",,,,,"YIELD","Yield",1400.000000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","SO_C_ND","South Central ND","2014/2015","HRS","Hard Red Spring",,,,,"FINANCE_INTEREST","Financial Interest",3.070000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","SO_C_ND","South Central ND","2007/2008","BLY","Barley",,,,,"YIELD","Yield",55.000000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","NO_EA_ND","North East ND","2014/2015","WSWHT","Winter Wheat",,,,,"FINANCE_INTEREST","Financial Interest",3.980000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","EA_C_ND","East Central ND","2007/2008","BLY","Barley",,,,,"YIELD","Yield",57.000000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","NO_EA_ND","North East ND","2020/2021","SBS","Soybean",,,,,"EX_WORK_FARMGATE","Ex work farmegate",8.150000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","SO_WE_ND","South West ND","2011/2012","SFS","Sunflower Seed",,,,,"FUNGICIDE","Fungicide",0.000000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","NO_C_ND","North Central ND","2007/2008","HRS","Hard Red Spring",,,,,"SEED","Seed",10.350000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","EA_C_ND","East Central ND","2013/2014","RSS","Rapeseed",,,,,"MACHINERY","Machinery Cost",12.970000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","NO_EA_ND","North East ND","2022/2023","CRN","Corn",,,,,"FINANCE_INTEREST","Financial Interest",8.400000,"AC","Acre",1.000000,"USD","US Dollar"
"NDSU","North Dakota University","NO_C_ND","North Central ND","2009/2010","BLY","Barley",,,,,"INSECTICIDE","Insecticide",0.000000,"AC","Acre",1.000000,"USD","US Dollar"
